Id,ProductId,Score,Sentiment,Polarity,Summary
6941,B001LG945O,4,Neutral,0.13971354166666664,"Quite tasty & enjoyable, sweet carbonated beverage!"
6942,B001LG945O,3,Positive,0.2736979166666667,"It's OK, not the best, not the worst"
6943,B001LG945O,3,Positive,0.2714285714285714,Good but nothing special
6944,B001LG945O,3,Neutral,0.12083333333333332,not bad but not enough zing
6945,B001LG945O,5,Positive,0.1618888888888889,How I miss the taste of sugar
6946,B001LG945O,4,Neutral,0.09725274725274727,Really Not Too Bad
6947,B001LG945O,3,Neutral,-0.014583333333333295,It's Okay
6948,B001LG945O,5,Positive,0.2644117647058824,Great Taste - Refreshing with or without Ice
6949,B001LG945O,5,Positive,0.3648214285714286,Excellant!
6950,B001LG945O,3,Positive,0.2875,"Not bad, not great"
6951,B001LG945O,4,Positive,0.4327272727272728,A fine citrus beverage from The Switch
6952,B001LG945O,4,Positive,0.19188311688311688,Great Taste but not New Taste
6953,B001LG945O,4,Positive,0.2635714285714285,Not bad..
6954,B001LG945O,5,Negative,-0.09444444444444444,Naturally Delicious
6955,B001LG945O,3,Neutral,0.014020408163265314,Pricey yet surprisingly refreshing!
6956,B001LG945O,5,Positive,0.2611111111111111,Delicious!  And no aftertaste!
6957,B001LG945O,2,Positive,0.1944017094017094,"Not Bad, but Not Great"
6958,B001LG945O,5,Neutral,0.06124999999999999,A Uniquely Tasty Beverage
6959,B001LG945O,4,Neutral,0.029629629629629634,"Decent, but tastes a little ""odd"""
6960,B001LG945O,4,Positive,0.325,Refreshing and not too sweet
6961,B001LG945O,2,Positive,0.3476666666666667,Now that's orange
6962,B001LG945O,3,Positive,0.2514835164835165,Sweet and Carbonated Like Energy Drinks but Without the Sugar
6963,B001LG945O,4,Positive,0.34722222222222227,Pretty good
6964,B001LG945O,5,Positive,0.371875,Very Good!
6965,B0021HVSBU,3,Positive,0.15625,Too much mint
6966,B0021HVSBU,5,Positive,0.2715506715506716,My favorite!
6967,B0021HVSBU,5,Positive,0.4539393939393939,I love this tea and so do all my friends
6968,B0009PCPJA,5,Positive,0.4,great and easy way to buy
6969,B0009PCPJA,1,Negative,-0.575,Contains MSG!
6970,B004K30HO2,5,Positive,0.47916666666666663,Cups work great
6971,B004K30HO2,4,Positive,0.5,Great
6972,B004K30HO2,5,Positive,0.24375,DisposaKups
6973,B004K30HO2,5,Positive,0.4501623376623376,marvelous product
6974,B004K30HO2,4,Positive,0.26211538461538464,Great substitute!
6975,B004K30HO2,3,Negative,-0.08645833333333333,DisposaKups
6976,B004K30HO2,5,Positive,0.24956709956709958,Save money
6977,B004K30HO2,5,Positive,0.3705555555555556,Good Buy
6978,B004K30HO2,5,Positive,0.3716049382716049,disposakups
6979,B004K30HO2,3,Neutral,0.14824016563147,"Good idea, but they leak"
6980,B004K30HO2,5,Positive,0.2928571428571428,worth the wait
6981,B004K30HO2,3,Positive,0.29333333333333333,disposakup
6982,B004K30HO2,4,Neutral,0.0062500000000000056,Easy to use coffee holder
6983,B004K30HO2,4,Positive,0.24999999999999994,k-cups
6984,B004K30HO2,4,Neutral,0.08,MONEY SAVER
6985,B004K30HO2,2,Positive,0.17856280193236718,"Great attempt, but a failed product."
6986,B004K30HO2,4,Positive,0.37222222222222223,Awesome
6987,B004K30HO2,5,Positive,0.5599999999999999,Great alternative to the single cups.
6988,B004K30HO2,5,Positive,0.49444444444444446,convenient & easy
6989,B004K30HO2,5,Positive,0.5,good stuff
6990,B004K30HO2,5,Positive,0.2225,Cool product
6991,B004K30HO2,3,Neutral,0.1393763406263406,"Good concept, but...."
6992,B004K30HO2,5,Positive,0.25749999999999995,cups and lids and filters oh my!
6993,B004K30HO2,5,Neutral,0.14952380952380953,Great product
6994,B004K30HO2,5,Positive,0.5270833333333333,Disposable K-Cups for Keurig Brewers
6995,B004K30HO2,4,Positive,0.31999999999999995,Great to have on hand
6996,B004K30HO2,4,Positive,0.265219298245614,Great for using your own coffee!
6997,B004K30HO2,5,Positive,0.25,disposa kups for keurig coffee makers
6998,B004K30HO2,5,Positive,0.425,DisposaKups for Keurig
6999,B004K30HO2,2,Neutral,0.13,Lids too tight
7000,B004K30HO2,5,Positive,0.4,convenient
7001,B004K30HO2,5,Positive,0.215,Perfect! Works as expected
7002,B004K30HO2,5,Positive,0.2511904761904762,Big Money Saver!
7003,B004K30HO2,5,Positive,0.38196969696969696,Another great item for Keurig users
7004,B004K30HO2,4,Positive,0.44999999999999996,Good buy
7005,B004K30HO2,4,Positive,0.1514285714285714,These Work
7006,B004K30HO2,5,Positive,0.3013888888888889,Great product! Great value!
7007,B004K30HO2,5,Positive,0.31635338345864666,These work great!
7008,B004K30HO2,5,Positive,0.3516666666666667,disposable k-cups
7009,B004K30HO2,5,Positive,0.252,DisposaKups
7010,B004K30HO2,5,Positive,0.39081632653061227,Just right!
7011,B004K30HO2,5,Positive,0.6033333333333334,Review of DisposaKups
7012,B004K30HO2,5,Positive,0.43333333333333335,Love the cups
7013,B004K30HO2,4,Positive,0.3333333333333333,K-Cups on the custom side!
7014,B004K30HO2,5,Positive,0.38571428571428573,Disposable k cups
7015,B004K30HO2,5,Positive,0.3,Awsome product for K-cup lover
7016,B004K30HO2,5,Positive,0.6466666666666667,I LOVE THESE
7017,B004K30HO2,2,Neutral,0.04999999999999999,Over-priced product; so-so results.
7018,B004K30HO2,5,Positive,0.3,Awesome Idea!!!
7019,B004K30HO2,5,Positive,0.20559732664995825,"DisposaKups - great product, wide open choices!"
7020,B004K30HO2,5,Positive,0.28055555555555556,DisposaKups work great!
7021,B004K30HO2,3,Positive,0.1888888888888889,Good Start but Could Be Better.
7022,B004K30HO2,2,Positive,0.4,Too bulky for cuisinart?
7023,B004K30HO2,4,Neutral,0.11388888888888889,"work fine, make great coffee, but w/o true saving"
7024,B004K30HO2,5,Positive,0.18369047619047615,Excellent product
7025,B004K30HO2,5,Neutral,-0.04999999999999999,KCup convenience but less costly
7026,B004K30HO2,5,Positive,0.2833333333333333,Outstanding Product
7027,B004K30HO2,5,Positive,0.2733333333333333,Disposakups are great
7028,B004K30HO2,5,Positive,0.4291666666666667,good alternative
7029,B004K30HO2,5,Positive,0.8,DisposaKups
7030,B004K30HO2,5,Positive,0.22005208333333337,EXACTLY what I've been looking for to brew bagged coffee!
7031,B004K30HO2,5,Positive,0.33154761904761904,excellent product
7032,B004K30HO2,5,Positive,0.31190476190476196,"Quick, easy and cheap K-Cups"
7033,B004K30HO2,4,Positive,0.6111111111111112,Waiting for Starbucks k-cups
7034,B004K30HO2,5,Positive,0.33214285714285713,Great product
7035,B004K30HO2,3,Positive,0.43333333333333335,I like the DisposaKups
7036,B004K30HO2,3,Positive,0.19211309523809528,Disposable K-Cups for Keurig Brewers
7037,B004K30HO2,4,Positive,0.15781249999999997,I love DisposaKups!
7038,B004K30HO2,5,Neutral,0.02261904761904762,Makes Keurig more convenient
7039,B004K30HO2,5,Positive,0.525,Great Disposable K-cups
7040,B004K30HO2,3,Positive,0.5777777777777777,Almost Perfect
7041,B004K30HO2,5,Neutral,0.07083333333333333,Buy These!
7042,B004K30HO2,5,Positive,0.5774999999999999,Excellent  Service!!!
7043,B004K30HO2,5,Positive,0.3242857142857143,Disposable K-cup filters
7044,B004K30HO2,5,Positive,0.4453125,Nothing beats throw-away
7045,B004K30HO2,4,Positive,0.17175925925925925,Very good alternative to premade
7046,B004K30HO2,3,Neutral,0.02,Not bad but alittle pricey
7047,B004K30HO2,3,Neutral,0.14363636363636365,Great Concept- Iffy Execution
7048,B004K30HO2,3,Positive,0.16132478632478633,Not what I hoped for...
7049,B004K30HO2,5,Positive,0.5083333333333333,Easy to Use!
7050,B004K30HO2,4,Positive,0.275,Great way to make your own
7051,B004K30HO2,5,Positive,0.55,Great & easy product
7052,B004K30HO2,5,Positive,0.52,Great product quick delivery
7053,B004K30HO2,5,Positive,0.55,coffee filters
7054,B004K30HO2,5,Positive,0.19166666666666665,DisposaKups
7055,B004K30HO2,5,Positive,0.25381944444444443,Nice
7056,B004K30HO2,5,Positive,0.3859848484848485,love this product
7057,B004K30HO2,5,Positive,0.33248299319727886,Made my brewer worth the $$
7058,B004K30HO2,5,Positive,0.6,"DisposaKups - Disposable K-Cups for Keurig Brewers - 50 Cups, Lids, Filters - 100% Disposable"
7059,B004K30HO2,4,Neutral,0.10166666666666666,pretty cool!
7060,B004K30HO2,1,Neutral,-0.0050000000000000044,save your money.
7061,B004K30HO2,1,Neutral,0.12488095238095231,Liking things that make sense and work
7062,B004K30HO2,1,Neutral,0.1111111111111111,do not waste your money!
7063,B004K30HO2,1,Neutral,0.09889770723104055,These cups melted during the coffee brewing process.
7064,B004K30HO2,1,Neutral,-0.004861111111111111,K Cups are Reasonably Adequate
7065,B004K30HO2,1,Neutral,0.06666666666666667,Do Not Buy
7066,B004K30HO2,5,Positive,0.5,DisposaKups
7067,B004K30HO2,1,Negative,-0.26,Disposable Kups
7068,B004K30HO2,1,Negative,-0.18878205128205128,terrible
7069,B004K30HO2,1,Negative,-0.1733333333333333,Big disappointment
7070,B004K30HO2,3,Positive,0.3726190476190476,could be better
7071,B004K30HO2,3,Positive,0.2654017857142857,There is a much cheaper way to re-use your K-Cups ......
7072,B004K30HO2,5,Positive,0.16268939393939394,Save money but use with care
7073,B004K30HO2,5,Positive,0.21944444444444444,How to stop the leaking!
7074,B004K30HO2,5,Positive,0.3143939393939394,good option
7075,B004K30HO2,1,Positive,0.2464285714285714,disposa kups ordered from Amazon
7076,B004K30HO2,3,Neutral,0.1069047619047619,Almost; but not quite
7077,B004K30HO2,5,Positive,0.16972402597402597,I use these for air tight pre-measured storage containers AFTER I have figured out the correct grind and amount
7078,B004K30HO2,4,Positive,0.1676048951048951,DisposaKups
7079,B004K30HO2,5,Positive,0.3415196078431373,I love these things!!
7080,B004K30HO2,1,Neutral,0.06666666666666667,disposable Kcups and filters
7081,B004K30HO2,3,Positive,0.4166666666666667,Fine ground
7082,B004K30HO2,1,Negative,-0.08083333333333334,Never again!
7083,B004K30HO2,1,Negative,-0.21083333333333334,They do not work
7084,B004K30HO2,1,Negative,-0.275,Poor Performance
7085,B004K30HO2,1,Neutral,0.07136752136752136,Waste of money
7086,B004K30HO2,5,Neutral,0.13333333333333333,5-Star rating for LiquiBuy!
7087,B004K30HO2,3,Neutral,0.09,Neat concept
7088,B004K30HO2,5,Neutral,0.13937608444187397,Why Didn't Someone Think Of This Sooner?
7089,B004K30HO2,4,Neutral,0.14586167800453517,1st time using disposakups
7090,B004K30HO2,5,Positive,0.5291666666666667,DisposaKups are Fantastic
7091,B004K30HO2,2,Positive,0.3041666666666667,Not the same
7092,B004K30HO2,5,Positive,0.8,Works great.
7093,B004K30HO2,5,Positive,0.525,Keurig Cups Lids & Filters
7094,B004K30HO2,2,Neutral,0.1075,Not worth the trouble
7095,B004K30HO2,5,Neutral,0.05000000000000001,Exactly what I needed!
7096,B004K30HO2,1,Neutral,0.01607142857142857,Spews coffee grounds inside Keurig machine K-cup holder and down into my coffee every time!
7097,B004K30HO2,1,Positive,0.27352941176470585,don't even consider it
7098,B004K30HO2,1,Neutral,0.05833333333333335,Not worth buying!
7099,B004K30HO2,1,Positive,0.42037037037037034,"Can you say, ""leak""?"
7100,B004K30HO2,4,Neutral,0.08333333333333333,DisposaCups
7101,B004K30HO2,1,Neutral,0.10833333333333334,poor design
7102,B004K30HO2,1,Neutral,0.13095238095238096,disposable k cups
7103,B004K30HO2,1,Negative,-0.12358974358974358,Did not work well - clogged my machine
7104,B004K30HO2,5,Positive,0.3833333333333333,Great product
7105,B004K30HO2,1,Positive,0.1980654761904762,Good try ...but
7106,B004K30HO2,4,Positive,0.23981481481481481,Very helpful. I can use my own coffee
7107,B004K30HO2,4,Positive,0.20237499999999997,Disposable is great!
7108,B004K30HO2,3,Neutral,0.14583333333333334,Like but not perfect
7109,B004K30HO2,5,Positive,0.5646153846153846,Real money saver!
7110,B004K30HO2,5,Positive,0.3410256410256411,Great Product
7111,B004K30HO2,4,Neutral,0.12000000000000002,Good product - expensive shipping
7112,B004K30HO2,4,Neutral,0.09583333333333334,Glad I got 3 boxes
7113,B004K30HO2,4,Positive,0.2947916666666667,disposa cups & filters
7114,B004K30HO2,5,Neutral,0.13951914098972923,Keurig DisposaKups
7115,B004K30HO2,5,Neutral,0.05969551282051282,But Don't Use for Teas
7116,B004K30HO2,4,Positive,0.17333333333333334,Better
7117,B004K30HO2,4,Positive,0.23814102564102563,Makes a great cup of Joe
7118,B004K30HO2,1,Neutral,0.0,Real BAD idea
7119,B004K30HO2,5,Neutral,0.12492997198879552,a must for anyone who thinks K cups are too expensive
7120,B004K30HO2,4,Positive,0.4777777777777777,DisposaCups
7121,B004K30HO2,5,Positive,0.16458333333333336,Great!
7122,B004K30HO2,5,Positive,0.5,just perfect
7123,B004K30HO2,4,Positive,0.3452922077922078,"Finally, an answer to the expensive Keurig cups"
7124,B004K30HO2,4,Negative,-0.07608333333333332,Good product
7125,B004K30HO2,5,Negative,-0.10311111111111111,"great for ""work coffee"""
7126,B004K30HO2,4,Positive,0.5,Disposable cups a must
7127,B004K30HO2,4,Positive,0.6,Excellent!
7128,B004K30HO2,3,Neutral,-0.030000000000000006,Mr
7129,B004K30HO2,3,Neutral,0.0212962962962963,Patience is the key!
7130,B004K30HO2,4,Positive,0.5775,Great way to use your own coffee
7131,B004K30HO2,2,Negative,-0.05352564102564102,Not very good for me
7132,B004K30HO2,4,Neutral,0.08,Experimental trial and error
7133,B004K30HO2,4,Positive,0.4166666666666667,"Good idea, but needs some work"
7134,B004K30HO2,5,Positive,0.6071428571428572,Very Happy
7135,B004K30HO2,4,Positive,0.24958333333333335,K-Cup cups
7136,B004K30HO2,3,Negative,-0.0812641723356009,Disposible K cups via Amazon
7137,B004K30HO2,5,Positive,0.5454545454545454,Great product
7138,B004K30HO2,3,Neutral,0.12330917874396136,"Good and bad, be aware, read reviews carefully"
7139,B004K30HO2,5,Positive,0.3688057040998217,Very Positive Experience
7140,B004K30HO2,5,Positive,0.3208333333333333,Saves money
7141,B004K30HO2,4,Neutral,0.10277777777777779,DisposaKups
7142,B004K30HO2,5,Positive,0.2708333333333333,DisposaKups are a nice alternative!!
7143,B004K30HO2,5,Positive,0.5,Great product great customer service!!
7144,B004K30HO2,5,Positive,0.30536130536130535,Disposable Kups
7145,B004K30HO2,2,Neutral,-0.01249999999999999,Disappointed
7146,B004K30HO2,5,Positive,0.3333333333333333,DISPOSACUP
7147,B004K30HO2,5,Positive,0.4666666666666666,Disposakups
7148,B004K30HO2,3,Positive,0.23750000000000002,DisposaKup Review
7149,B004K30HO2,4,Neutral,0.10868055555555554,A near perfect solution
7150,B004K30HO2,4,Positive,0.23035714285714287,Inexpensive and works great
7151,B004K30HO2,4,Neutral,0.11944444444444446,DisposaKups (Disposalbe K-Cups for Keurig Brewers)
7152,B004K30HO2,4,Positive,0.1844907407407407,Great Item!
7153,B004K30HO2,5,Positive,0.3428571428571428,disposable K cups
7154,B004K30HO2,5,Positive,0.42777777777777776,Disposable K-Cups for Keurig Brewers
7155,B004K30HO2,5,Positive,0.22746212121212123,WE ARE PLEASED WITH PURCHASE
7156,B004K30HO2,5,Positive,0.3,Much Better than I anticipated
7157,B004K30HO2,4,Neutral,0.07658730158730158,"Roy C from Columbia, CT"
7158,B004K30HO2,5,Neutral,0.05261904761904761,Great product
7159,B004K30HO2,4,Positive,0.3487878787878788,Disposakups review
7160,B004K30HO2,4,Neutral,0.0625,"K-Cups, disposable"
7161,B004K30HO2,5,Positive,0.6833333333333333,great item great customer service
7162,B004K30HO2,5,Positive,0.3794444444444445,LOVE IT!!!!!
7163,B004K30HO2,5,Positive,0.39166666666666666,Great product
7164,B004K30HO2,4,Positive,0.5,Delivery and condition only review
7165,B004K30HO2,5,Positive,0.37625000000000003,DISPOSAKUPS FOR MY KEURIG BREWER
7166,B004K30HO2,2,Positive,0.15892857142857145,"Good idea, but material is not strong enough"
7167,B004K30HO2,5,Positive,0.2888888888888889,Love DisposaKups
7168,B000LKYVZE,5,Positive,0.25107142857142856,SOOO GOOD!
7169,B000LKYVZE,4,Neutral,0.096875,A nice organic option
7170,B000LKYVZE,5,Neutral,0.0611111111111111,Delicious and educational!
7171,B0017JBE4E,5,Positive,0.45,Dog was pleased
7172,B0017JBE4E,3,Neutral,0.0019444444444444374,odd shaped
7173,B0017JBE4E,5,Positive,0.43454545454545457,tasty treat
7174,B004OQLIHK,5,Positive,0.15055555555555555,My favorite chocolate covered raisins
7175,B004OQLIHK,5,Positive,0.6599999999999999,The Best Chocolate Raisins
7176,B004OQLIHK,5,Positive,0.3177777777777778,Perfect!
7177,B004OQLIHK,5,Positive,0.6000000000000001,Delicious!!!
7178,B004OQLIHK,5,Positive,0.325,Delicious!
7179,B004OQLIHK,5,Positive,0.3083333333333333,The best
7180,B004OQLIHK,2,Neutral,0.043,CHOCOLATE TASTES CHEAP
7181,B003TDRKHQ,5,Neutral,0.1438816738816739,My Dog Loves it!
7182,B001EO5YHK,5,Neutral,0.09345238095238095,"If you're into spicy, this is the best."
7183,B001EO5YHK,5,Neutral,0.07857142857142858,These are some HOT NUTS!!!
7184,B001EO5YHK,3,Positive,0.38055555555555554,"Good, but not great"
7185,B001EO5YHK,5,Positive,0.425,Yummy nuts
7186,B001EO5YHK,5,Neutral,0.1134920634920635,Spicy and Flavorful...
7187,B001EO5YHK,5,Positive,0.15625,Great Spice!
7188,B001EO5YHK,5,Positive,0.48125,Great Nuts at a great price
7189,B001EO5YHK,4,Positive,0.2633333333333333,tasty nuts!
7190,B001EO5YHK,5,Positive,0.41,Best spicy nuts you can pop in your mouth
7191,B001EO5YHK,5,Positive,0.25857142857142856,AMAZING AMAZON BURNING NUTS
7192,B001EO5YHK,5,Positive,0.325,Not for Wimps
7193,B001EO5YHK,1,Negative,-0.11151348651348648,Hot
7194,B00152OCGU,5,Neutral,0.08939393939393941,"10 weeks pregnant, these are my go-to item!"
7195,B004UNSBMM,5,Positive,0.39999999999999997,Why can't I find this locally?
7196,B0035MT0K6,5,Positive,0.19860256410256416,"Awesomely delicious sweetner. Organic, low glycemic, nothing aritfical, gluten free, Vegan,our whole family loves Ohgave."
7197,B002O1SXMA,5,Positive,0.5,gooood coffee
7198,B002CIKVOS,5,Positive,0.1875,"Sahlen's in Hollywood, Fl!"
7199,B002CIKVOS,5,Positive,0.26325757575757575,I love them!
7200,B002CIKVOS,5,Neutral,0.1,Great Hotdogs
7201,B002CIKVOS,5,Positive,0.157967032967033,V E R Y......T A S T Y....!!!!
7202,B002CIKVOS,5,Neutral,-0.014285714285714266,"Great Hot Dog, Stupid price!!"
7203,B000ES3LMC,5,Positive,0.25805555555555554,Excellent
7204,B000ES3LMC,5,Neutral,0.10916666666666668,Excellent Taste
7205,B000ES3LMC,5,Positive,0.22392037786774632,love for earl grey
7206,B000ES3LMC,5,Positive,0.4708333333333334,Good cuppa tea
7207,B000ES3LMC,5,Positive,0.45416666666666666,Outstanding tasty product
7208,B000ES3LMC,5,Positive,0.24920634920634918,Great tea - extremely flavorful
7209,B000ES3LMC,5,Positive,0.1541666666666667,Ahmad Tea Pleases
7210,B000ES3LMC,4,Neutral,0.09,Decent Earl Grey
7211,B000ES3LMC,3,Neutral,0.06926691729323309,Inconsistent in my experience
7212,B001SAZ6OQ,5,Positive,0.39428571428571424,Very Tasty!
7213,B000F5CDEG,1,Neutral,0.0,Hartz Rawhide Chew Sticks Pack of 20
7214,B004AC0OF0,3,Neutral,0.14833333333333334,Good
7215,B004AC0OF0,5,Positive,0.23589743589743592,"Light, sparkling fresh peach flavor !!"
7216,B002R7XYBQ,5,Positive,0.29500000000000004,impressive gift
7217,B001RIXUS8,5,Positive,0.425,"great, tasty mix"
7218,B001RIXUS8,5,Positive,0.4666666666666666,yummy!
7219,B001RIXUS8,2,Negative,-0.08079365079365079,Disappointed
7220,B001RIXUS8,2,Neutral,0.10416666666666667,Too bland
7221,B001RIXUS8,5,Positive,0.46249999999999997,Good flavor and not too salty
7222,B001RIXUS8,3,Positive,0.43,NOT THAT GREAT
7223,B001RIXUS8,2,Neutral,0.12063492063492062,"Not bad, not great.... just average."
7224,B001RIXUS8,1,Neutral,5.551115123125783e-18,NO GOOD
7225,B00094HIZC,5,Positive,0.26666666666666666,horribly overpriced
7226,B00094HIZC,5,Neutral,0.1,Smooth and Slightly Sparkly
7227,B00094HIZC,4,Positive,0.65,How much?
7228,B00094HIZC,3,Positive,0.4064912280701754,Not my favorite Izze flavor
7229,B00094HIZC,5,Positive,0.4822344322344322,Delicious!
7230,B00094HIZC,5,Neutral,0.125,"Excellent, but try to find it elsewhere"
7231,B00094HIZC,5,Positive,0.1597076023391813,A great healthy alternative to soda pop...
7232,B00094HIZC,5,Positive,0.23833333333333329,Amazing! Astounding! This is one delicious drink!
7233,B00094HIZC,5,Positive,0.19880952380952382,"Like Fresh Grapefruit Juice, But Better. Lighter, Sweeter, & Refreshingly Fizzy."
7234,B000GC0FIE,5,Positive,0.23571428571428577,Best on market!
7235,B000GC0FIE,5,Neutral,0.061111111111111116,"If you think you don't like herbal tree, think again."
7236,B001D4Q5AG,5,Positive,0.20601190476190476,Their favorite
7237,B001HTE5HM,5,Positive,0.2723484848484849,Like an indian meal in a stick
7238,B001HTE5HM,5,Positive,0.3333333333333333,delicious gluten free snack
7239,B001HTE5HM,5,Positive,0.4055555555555556,My new favorite snack!!
7240,B001HTE5HM,5,Neutral,0.1325,"Tasty, healthy snack"
7241,B001HTE5HM,5,Positive,0.21964285714285717,"Organic with Zero Potato Starch, Corn Starch or GMOs"
7242,B001HTE5HM,1,Negative,-0.10285714285714287,Ugh
7243,B00310X7T2,5,Positive,0.3691326530612245,Sinfully Rich
7244,B00310X7T2,5,Positive,0.24862914862914862,New Holiday Tradition!
7245,B00310X7T2,5,Positive,0.32499999999999996,Gift for a  daughters boyfriend
7246,B00310X7T2,5,Positive,0.6976190476190477,about the product  packaged and taste
7247,B0056CSBTO,1,Negative,-0.563888888888889,Almost no detectable flavor
7248,B0056CSBTO,1,Neutral,0.1481818181818182,Quite disappointing
7249,B00382UXU4,5,Neutral,0.10189393939393938,BEST Popcorn we've EVER used!
7250,B00382UXU4,5,Positive,0.5333333333333333,Great Popcorn
7251,B00382UXU4,5,Positive,0.2220408163265306,Snappy White Popcorn
7252,B00382UXU4,5,Positive,0.25,Delicious!
7253,B00382UXU4,5,Positive,0.17916666666666667,You must try this popcorn
7254,B00382UXU4,5,Neutral,0.11388888888888889,Great white popcorn!!!!!!
7255,B00382UXU4,5,Positive,0.4625,Perfect Popcorn
7256,B00382UXU4,5,Positive,0.3614583333333333,Snappy White Popcorn
7257,B00382UXU4,4,Neutral,0.145,Fresh
7258,B00382UXU4,5,Neutral,0.13484848484848483,Great popcorn
7259,B00382UXU4,5,Positive,0.17142857142857146,Felt a little silly ordering this on line
7260,B00382UXU4,5,Positive,0.2910714285714286,Good Quality
7261,B00382UXU4,5,Positive,0.425,Great popcorn and a great value.
7262,B00382UXU4,4,Positive,0.1521164021164021,Pops to the last kernel
7263,B00382UXU4,5,Positive,0.15571428571428572,It is great popcorrn
7264,B00382UXU4,5,Positive,0.18062499999999998,Popcorn
7265,B00382UXU4,5,Neutral,0.14404761904761906,Great
7266,B00382UXU4,5,Neutral,0.10204081632653061,Beats Walley World!
7267,B00382UXU4,5,Neutral,0.06595568783068782,My New Favorite Popcorn
7268,B00382UXU4,5,Neutral,0.12708333333333333,Good Popcorn
7269,B00382UXU4,4,Neutral,-0.015131578947368414,Pretty good stuff
7270,B00382UXU4,5,Neutral,-0.04916666666666667,No longer a skeptic
7271,B00382UXU4,5,Positive,0.36938775510204086,LARGE WHITE TASTY AND HULLESS IOWA POPCORN
7272,B00382UXU4,5,Positive,0.18,Returning Customer!
7273,B00382UXU4,5,Neutral,0.001190476190476202,Works great with Microwave Popper
7274,B00382UXU4,5,Positive,0.325,The Best!
7275,B00382UXU4,5,Positive,0.3166666666666667,Fluffy white popcorn
7276,B00382UXU4,2,Neutral,0.09834054834054837,Disappointed - Tough Kernals
7277,B00382UXU4,2,Negative,-0.1431122448979592,Lots of unpopped kernels!
7278,B001L54464,1,Neutral,0.01435185185185185,Disappointing
7279,B0064GM4JO,5,Positive,0.31875,The Best Cheese Spread you'll ever eat!
7280,B002ARIEXQ,3,Positive,0.22261904761904763,"Onion-Garlic Dry Roasted Soy Nuts -- OK, but not great!"
7281,B002ARIEXQ,5,Positive,0.575,Organic Fresh & Crunchy
7282,B002ARIEXQ,5,Positive,0.6666666666666666,Love the onion garlic
7283,B002ARIEXQ,5,Positive,0.273,Great garlic flavor
7284,B0045TEG7K,5,Positive,0.3405555555555555,Holiday treat
7285,B0014C3QTU,5,Neutral,0.11818181818181818,quick glucose boost with no sticky pockets!
7286,B004I5KO9K,5,Positive,0.18440170940170936,"Took some getting used to, but I love them now."
7287,B004I5KO9K,5,Positive,0.35694444444444445,LOVE and hate in same family
7288,B004I5KO9K,4,Positive,0.2011217948717949,"Good for low-carbing, nice strong flavors"
7289,B004I5KO9K,5,Positive,0.2833333333333333,Flackers
7290,B004I5KO9K,2,Neutral,0.09166666666666669,"I like the idea of these, but. . ."
7291,B004I5KO9K,3,Positive,0.75,Tasty buy slimy
7292,B0013L55KA,4,Positive,0.28422619047619047,Love mustard but this flavor is too mild for my taste
7293,B007I6QB84,5,Positive,0.21875,Quality Nut Butters
7294,B004B30K3Y,2,Positive,0.25,took forever
7295,B0000V1B4I,5,Positive,0.16382129774986917,Great Tea but need a filter!
7296,B0000V1B4I,5,Neutral,0.12461538461538461,GOOD TEA use french press to filter
7297,B0000V1B4I,5,Neutral,0.06666666666666667,Just like A.Js!
7298,B0000V1B4I,5,Positive,0.175,Variety Pack is Yummy
7299,B0000V1B4I,5,Positive,0.48333333333333334,China mist is the best tea
7300,B0000V1B4I,4,Positive,0.21805555555555556,Good value
7301,B0000V1B4I,4,Neutral,0.13057101628530202,Almost perfect!
7302,B0000V1B4I,5,Positive,0.3095238095238096,Excellent product
7303,B0000V1B4I,3,Neutral,0.05703846153846153,Great taste...pain to strain
7304,B001EO5OSO,1,Positive,0.23958333333333334,More like pancake syrup.
7305,B001EO5OSO,1,Negative,-0.5,1 STAR TO MUCH!
7306,B001EO5OSO,2,Neutral,-0.021875000000000006,Mediocre
7307,B001EO5OSO,5,Positive,0.2,Versatile addition to kitchen favorites
7308,B0029XO8OA,5,Positive,0.3489583333333333,Flavorful and Natural Garrotxa Goat Cheese
7309,B0029XO8OA,5,Neutral,0.14,Worth the shipping
7310,B00438HHVA,4,Neutral,0.10555555555555557,"Festival doesn't tell us what they mean by ""Fresh Pack"""
7311,B000LKVPM6,5,Positive,0.22999999999999998,Really good gravy!
7312,B0049W9AWE,4,Neutral,0.10892495185973447,Have a spot of tea !
7313,B000GJF5AA,5,Positive,0.35666666666666663,Seasoned well
7314,B000GJF5AA,5,Positive,0.45999999999999996,10 bean soup
7315,B000GJF5AA,5,Positive,0.392,Women's Bean Project - Great Gift Idea
7316,B000GJF5AA,5,Positive,0.37222222222222223,"Most enjoyable Winter's treat ""Bean Soup."""
7317,B000GJF5AA,5,Positive,0.2,Best Bean Soup in a Bag
7318,B003OP8L22,4,Neutral,0.04999999999999999,Decent tasting
7319,B005P0YJ34,5,Neutral,0.1,Love me some stevia!
7320,B005P0YJ34,5,Positive,0.2277272727272727,Super Sweet!
7321,B001H05FMA,5,Positive,0.7,A beautiful vinegar
7322,B0042395CA,2,Positive,0.1931666666666667,"Decent, but not great"
7323,B004YVQ7Q2,5,Positive,0.37916666666666665,Nice
7324,B004DOYN70,1,Negative,-0.1878571428571429,Pumpkin Spice Ground
7325,B0019DCU50,5,Positive,0.5650000000000001,Purchased chamomile
